namespace,name,iid,safe_complete,evidence_class,first_reason_code
Windows.Win32.AI.MachineLearning.DirectML,IDMLBindingTable,29c687dc-de74-4e3b-ab00-1168f2fc3cfc,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLCommandRecorder,e6857a76-2e3e-4fdd-bff4-5d2ba10fb453,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLCompiledOperator,6b15e56a-bf5c-4902-92d8-da3a650afea4,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLDebugDevice,7d6f3ac9-394a-4ac3-92a7-390cc57a8217,true,standard_derived,
Windows.Win32.AI.MachineLearning.DirectML,IDMLDevice,6dbd6437-96fd-423f-a98c-ae5e7c2a573f,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLDevice1,a0884f9a-d2be-4355-aa5d-5901281ad1d2,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLDeviceChild,27e83142-8165-49e3-974e-2fd66e4cb69d,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLDispatchable,dcb821a8-1039-441e-9f1c-b1759c2f3cec,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLObject,c8263aac-9e0c-4a2d-9b8e-007521a3317c,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLOperator,26caae7a-3081-4633-9581-226fbe57695d,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLOperatorInitializer,427c1113-435c-469c-8676-4d5dd072f813,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.DirectML,IDMLPageable,b1ab0825-4542-4a4b-8617-6dde6e8f6201,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorAttributes,4b1b1759-ec40-466c-aab4-beb5347fd24c,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorKernel,11c4b4a0-b467-4eaa-a1a6-b961d8d0ed79,true,standard_derived,
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorKernelContext,82536a28-f022-4769-9d3f-8b278f84c0c3,false,,safe_projection_incomplete
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorKernelCreationContext,5459b53d-a0fc-4665-addd-70171ef7e631,false,,incomplete_pointee_layout_for_storage
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorKernelFactory,ef15ad6f-0dc9-4908-ab35-a575a30dfbf8,true,standard_derived,
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorRegistry,2af9dd2d-b516-4672-9ab5-530c208493ad,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorShapeInferenceContext,105b6b29-5408-4a68-9959-09b5955a3492,false,,incomplete_pointee_layout_for_storage
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorShapeInferrer,540be5be-a6c9-40ee-83f6-d2b8b40a7798,true,standard_derived,
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorTensor,7fe41f41-f430-440e-aece-54416dc8b9db,false,,missing_allocator
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorTensorShapeDescription,f20e8cbe-3b28-4248-be95-f96fbc6e4643,true,standard_derived,
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorTypeInferenceContext,ec893bb1-f938-427b-8488-c8dcf775f138,false,,incomplete_pointee_layout_for_storage
Windows.Win32.AI.MachineLearning.WinML,IMLOperatorTypeInferrer,781aeb48-9bcb-4797-bf77-8bf455217beb,true,standard_derived,
Windows.Win32.AI.MachineLearning.WinML,IWinMLEvaluationContext,95848f9e-583d-4054-af12-916387cd8426,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.WinML,IWinMLModel,e2eeb6a9-f31f-4055-a521-e30b5b33664a,false,,external_pointee_storage
Windows.Win32.AI.MachineLearning.WinML,IWinMLRuntime,a0425329-40ae-48d9-bce3-829ef7b8a41a,true,standard_derived,
Windows.Win32.AI.MachineLearning.WinML,IWinMLRuntimeFactory,a807b84d-4ae5-4bc0-a76a-941aa246bd41,true,standard_derived,
Windows.Win32.Data.HtmlHelp,IITDatabase,8fa0d5a2-dedf-11d0-9a61-00c04fb68bf7,false,,missing_allocator
Windows.Win32.Data.HtmlHelp,IITPropList,1f403bb1-9997-11d0-a850-00aa006c7d01,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Data.HtmlHelp,IITResultSet,3bb91d41-998b-11d0-a850-00aa006c7d01,false,,incomplete_pointee_layout_for_storage
Windows.Win32.Data.HtmlHelp,IStemSink,fe77c330-7f42-11ce-be57-00aa0051fe20,true,standard_derived,
Windows.Win32.Data.HtmlHelp,IStemmerConfig,8fa0d5a7-dedf-11d0-9a61-00c04fb68bf7,true,standard_derived,
Windows.Win32.Data.HtmlHelp,IWordBreakerConfig,8fa0d5a6-dedf-11d0-9a61-00c04fb68bf7,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IMXAttributes,f10d27cc-3ec0-415c-8ed8-77ab1c5e7262,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IMXNamespaceManager,c90352f6-643c-4fbc-bb23-e996eb2d51fd,false,,safe_projection_incomplete
Windows.Win32.Data.Xml.MsXml,IMXNamespacePrefixes,c90352f4-643c-4fbc-bb23-e996eb2d51fd,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IMXReaderControl,808f4e35-8d5a-4fbe-8466-33a41279ed30,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IMXSchemaDeclHandler,fa4bb38c-faf9-4cca-9302-d1dd0fe520db,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IMXWriter,4d7ff4ba-1565-4ea8-94e1-6e724a46f98d,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IMXXMLFilter,c90352f7-643c-4fbc-bb23-e996eb2d51fd,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXAttributes,f078abe1-45d2-4832-91ea-4466ce2f25c9,false,,missing_allocator
Windows.Win32.Data.Xml.MsXml,ISAXContentHandler,1545cdfa-9e4e-4497-a8a4-2bf7d0112c44,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXDTDHandler,e15c1baf-afb3-4d60-8c36-19a8c45defed,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXDeclHandler,862629ac-771a-47b2-8337-4e6843c1be90,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXEntityResolver,99bca7bd-e8c4-4d5f-a0cf-6d907901ff07,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXErrorHandler,a60511c4-ccf5-479e-98a3-dc8dc545b7d0,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXLexicalHandler,7f85d5f5-47a8-4497-bda5-84ba04819ea6,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISAXLocator,9b7e472a-0de4-4640-bff3-84d38a051c31,false,,missing_allocator
Windows.Win32.Data.Xml.MsXml,ISAXXMLFilter,70409222-ca09-4475-acb8-40312fe8d145,false,,missing_allocator
Windows.Win32.Data.Xml.MsXml,ISAXXMLReader,a4f96ed0-f829-476e-81c0-cdc7bd2a0802,false,,missing_allocator
Windows.Win32.Data.Xml.MsXml,ISchema,50ea08b4-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaAny,50ea08bc-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaAttribute,50ea08b6-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaAttributeGroup,50ea08ba-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaComplexType,50ea08b9-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaElement,50ea08b7-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaIdentityConstraint,50ea08bd-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaItem,50ea08b3-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaItemCollection,50ea08b2-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaModelGroup,50ea08bb-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaNotation,50ea08be-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaParticle,50ea08b5-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaStringCollection,50ea08b1-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,ISchemaType,50ea08b8-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IServerXMLHTTPRequest,2e9196bf-13ba-4dd4-91ca-6c571f281495,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IServerXMLHTTPRequest2,2e01311b-c322-4b0a-bd77-b90cfdc8dce7,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBMXNamespaceManager,c90352f5-643c-4fbc-bb23-e996eb2d51fd,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXAttributes,10dc0586-132b-4cac-8bb3-db00ac8b7ee0,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXContentHandler,2ed7290a-4dd5-4b46-bb26-4e4155e77faa,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXDTDHandler,24fb3297-302d-4620-ba39-3a732d850558,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXDeclHandler,e8917260-7579-4be1-b5dd-7afbfa6f077b,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXEntityResolver,0c05d096-f45b-4aca-ad1a-aa0bc25518dc,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXErrorHandler,d963d3fe-173c-4862-9095-b92f66995f52,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXLexicalHandler,032aac35-8c0e-4d9d-979f-e3b702935576,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXLocator,796e7ac5-5aa2-4eff-acad-3faaf01a3288,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXXMLFilter,1299eb1b-5b88-433e-82de-82ca75ad4e04,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IVBSAXXMLReader,8c033caa-6cd6-4f73-b728-4531af74945f,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLAttribute,d4d4a0fc-3b73-11d1-b2b4-00c04fb92596,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMAttribute,2933bf85-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMCDATASection,2933bf8a-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMCharacterData,2933bf84-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMComment,2933bf88-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMDocument,2933bf81-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMDocument2,2933bf95-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMDocument3,2933bf96-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMDocumentFragment,3efaa413-272f-11d2-836f-0000f87a7782,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMDocumentType,2933bf8b-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMElement,2933bf86-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMEntity,2933bf8d-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMEntityReference,2933bf8e-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMImplementation,2933bf8f-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMNamedNodeMap,2933bf83-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMNode,2933bf80-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMNodeList,2933bf82-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMNotation,2933bf8c-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMParseError,3efaa426-272f-11d2-836f-0000f87a7782,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMParseError2,3efaa428-272f-11d2-836f-0000f87a7782,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMParseErrorCollection,3efaa429-272f-11d2-836f-0000f87a7782,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMProcessingInstruction,2933bf89-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMSchemaCollection,373984c8-b845-449b-91e7-45ac83036ade,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMSchemaCollection2,50ea08b0-dd1b-4664-9a50-c2f40f4bd79a,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMSelection,aa634fc7-5888-44a7-a257-3a47150d3a0e,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDOMText,2933bf87-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDSOControl,310afa62-0575-11d2-9ca9-0060b0ec3d39,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDocument,f52e2b61-18a1-11d1-b105-00805f49916b,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLDocument2,2b8de2fe-8d2d-11d1-b2fc-00c04fd915a9,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLElement,3f7f31ac-e15f-11d0-9c25-00c04fc99c8e,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLElement2,2b8de2ff-8d2d-11d1-b2fc-00c04fd915a9,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLElementCollection,65725580-9b5d-11d0-9bfe-00c04fc99c8e,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLError,948c5ad3-c58d-11d0-9c0b-00c04fc99c8e,false,,safe_projection_incomplete
Windows.Win32.Data.Xml.MsXml,IXMLHTTPRequest,ed8c108d-4349-11d2-91a4-00c04f7969e8,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLHTTPRequest2,e5d37dc0-552a-4d52-9cc0-a14d546fbd04,false,,missing_allocator
Windows.Win32.Data.Xml.MsXml,IXMLHTTPRequest2Callback,a44a9299-e321-40de-8866-341b41669162,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXMLHTTPRequest3,a1c9feee-0617-4f23-9d58-8961ea43567c,false,,missing_allocator
Windows.Win32.Data.Xml.MsXml,IXMLHTTPRequest3Callback,b9e57830-8c6c-4a6f-9c13-47772bb047bb,false,,nested_pointer_lifetime
Windows.Win32.Data.Xml.MsXml,IXSLProcessor,2933bf92-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXSLTemplate,2933bf93-7b36-11d2-b20e-00c04f983e60,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,IXTLRuntime,3efaa425-272f-11d2-836f-0000f87a7782,true,standard_derived,
Windows.Win32.Data.Xml.MsXml,XMLDOMDocumentEvents,3efaa427-272f-11d2-836f-0000f87a7782,true,standard_derived,
Windows.Win32.Data.Xml.XmlLite,IXmlReader,7279fc81-709d-4095-b63d-69fe4b0d9030,false,,missing_allocator
Windows.Win32.Data.Xml.XmlLite,IXmlResolver,7279fc82-709d-4095-b63d-69fe4b0d9030,true,standard_derived,
Windows.Win32.Data.Xml.XmlLite,IXmlWriter,7279fc88-709d-4095-b63d-69fe4b0d9030,true,standard_derived,
Windows.Win32.Data.Xml.XmlLite,IXmlWriterLite,862494c6-1310-4aad-b3cd-2dbeebf670d3,true,standard_derived,
Windows.Win32.Devices.DeviceAccess,ICreateDeviceAccessAsync,3474628f-683d-42d2-abcb-db018c6503bc,true,standard_derived,
Windows.Win32.Devices.DeviceAccess,IDeviceIoControl,9eefe161-23ab-4f18-9b49-991b586ae970,false,,safe_projection_incomplete
Windows.Win32.Devices.DeviceAccess,IDeviceRequestCompletionCallback,999bad24-9acd-45bb-8669-2a2fc0288b04,true,standard_derived,
Windows.Win32.Devices.Display,ICloneViewHelper,f6a3d4c4-5632-4d83-b0a1-fb88712b1eb7,true,standard_derived,
Windows.Win32.Devices.Display,IViewHelper,e85ccef5-aaaa-47f0-b5e3-61f7aecdc4c1,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPAddressFamilyControl,e3bf6178-694e-459f-a5a6-191ea0ffa1c7,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPAsyncResult,4d65fd08-d13e-4274-9c8b-dd8d028c8644,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDescriptionDocument,11d1c1b2-7daa-4c9e-9595-7f82ed206d1e,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDescriptionDocumentCallback,77394c69-5486-40d6-9bc3-4991983e02da,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDevice,3d44d0d1-98c9-4889-acd1-f9d674bf2221,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceControl,204810ba-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceControlHttpHeaders,204810bb-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceDocumentAccess,e7772804-3287-418e-9072-cf2b47238981,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceDocumentAccessEx,c4bc4050-6178-4bd1-a4b8-6398321f3247,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceFinder,adda3d55-6f72-4319-bff9-18600a539b10,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceFinderAddCallbackWithInterface,983dfc0b-1796-44df-8975-ca545b620ee5,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceFinderCallback,415a984a-88b3-49f3-92af-0508bedf0d6c,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDeviceProvider,204810b8-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPDevices,fdbc0c73-bda3-4c66-ac4f-f2d96fdad68c,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPEventSink,204810b4-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPEventSource,204810b5-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPHttpHeaderControl,0405af4f-8b5c-447c-80f2-b75984a31f3c,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPRegistrar,204810b6-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPRemoteEndpointInfo,c92eb863-0269-4aff-9c72-75321bba2952,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPReregistrar,204810b7-73b2-11d4-bf42-00b0d0118b56,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPService,a295019c-dc65-47dd-90dc-7fe918a1ab44,false,,safe_projection_incomplete
Windows.Win32.Devices.Enumeration.Pnp,IUPnPServiceAsync,098bdaf5-5ec1-49e7-a260-b3a11dd8680c,false,,safe_projection_incomplete
Windows.Win32.Devices.Enumeration.Pnp,IUPnPServiceCallback,31fadca9-ab73-464b-b67d-5c1d0f83c8b8,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPServiceDocumentAccess,21905529-0a5e-4589-825d-7e6d87ea6998,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPServiceEnumProperty,38873b37-91bb-49f4-b249-2e8efbb8a816,true,standard_derived,
Windows.Win32.Devices.Enumeration.Pnp,IUPnPServices,3f8c8e9e-9a7a-4dc8-bc41-ff31fa374956,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccount,68535b33-5dc4-4086-be26-b76f9b711006,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountFolders,6463f89d-23d8-46a9-8f86-c47b77ca7926,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountIncomingArchive,a8a5b6ef-e0d6-4aee-955c-91625bec9db4,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountIncomingQueue,dd142d92-0186-4a95-a090-cbc3eadba6b4,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountNotify,b9b3bc81-ac1b-46f3-b39d-0adc30e1b788,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountOutgoingArchive,5463076d-ec14-491f-926e-b3ceda5e5662,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountOutgoingQueue,0f1424e9-f22d-4553-b7a5-0d24bd0d7e46,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccountSet,7428fbae-841e-47b8-86f4-2288946dca1b,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxAccounts,93ea8162-8be7-42d1-ae7b-ec74e2d989da,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxActivity,4b106f97-3df5-40f2-bc3c-44cb8115ebdf,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxActivityLogging,1e29078b-5a69-497b-9592-49b7e7faddb5,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxConfiguration,10f4d0f7-0994-4543-ab6e-506949128c40,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDevice,49306c59-b52e-4867-9df4-ca5841c956d0,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDeviceIds,2f0f813f-4ce9-443e-8ca1-738cfaeee149,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDeviceProvider,290eac63-83ec-449c-8417-f148df8c682a,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDeviceProviders,9fb76f62-4c7e-43a5-b6fd-502893f7e13e,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDevices,9e46783e-f34f-482e-a360-0416becbbd96,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDocument,b207a246-09e3-4a4e-a7dc-fea31d29458f,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxDocument2,e1347661-f9ef-4d6d-b4a5-c0a068b65cff,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxEventLogging,0880d965-20e8-42e4-8e17-944f192caad4,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxFolders,dce3b2a8-a7ab-42bc-9d0a-3149457261a0,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxInboundRouting,8148c20f-9d52-45b1-bf96-38fc12713527,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxInboundRoutingExtension,885b5e08-c26c-4ef9-af83-51580a750be1,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxInboundRoutingExtensions,2f6c9673-7b26-42de-8eb0-915dcd2a4f4c,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxInboundRoutingMethod,45700061-ad9d-4776-a8c4-64065492cf4b,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxInboundRoutingMethods,783fca10-8908-4473-9d69-f67fbea0c6b9,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingArchive,76062cc7-f714-4fbd-aa06-ed6e4a4b70f3,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingJob,207529e6-654a-4916-9f88-4d232ee8a107,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingJobs,011f04e9-4fd6-4c23-9513-b6b66bb26be9,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingMessage,7cab88fa-2ef9-4851-b2f3-1d148fed8447,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingMessage2,f9208503-e2bc-48f3-9ec0-e6236f9b509a,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingMessageIterator,fd73ecc4-6f06-4f52-82a8-f7ba06ae3108,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxIncomingQueue,902e64ef-8fd8-4b75-9725-6014df161545,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxJobStatus,8b86f485-fd7f-4824-886b-40c5caa617cc,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxLoggingOptions,34e64fb9-6b31-4d32-8b27-d286c0c33606,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutboundRouting,25dc05a4-9909-41bd-a95b-7e5d1dec1d43,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutboundRoutingGroup,ca6289a1-7e25-4f87-9a0b-93365734962c,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutboundRoutingGroups,235cbef7-c2de-4bfd-b8da-75097c82c87f,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutboundRoutingRule,e1f795d5-07c2-469f-b027-acacc23219da,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutboundRoutingRules,dcefa1e7-ae7d-4ed6-8521-369edcca5120,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingArchive,c9c28f40-8d80-4e53-810f-9a79919b49fd,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingJob,6356daad-6614-4583-bf7a-3ad67bbfc71c,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingJob2,418a8d96-59a0-4789-b176-edf3dc8fa8f7,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingJobs,2c56d8e6-8c2f-4573-944c-e505f8f5aeed,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingMessage,f0ea35de-caa5-4a7c-82c7-2b60ba5f2be2,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingMessage2,b37df687-bc88-4b46-b3be-b458b3ea9e7f,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingMessageIterator,f5ec5d4f-b840-432f-9980-112fe42a9b7a,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxOutgoingQueue,80b1df24-d9ac-4333-b373-487cedc80ce5,true,standard_derived,
Windows.Win32.Devices.Fax,IFaxReceiptOptions,378efaeb-5fcb-4afb-b2ee-e16e80614487,true,standard_derived,
